# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = cryo_er_model
# start_datetime = 2023-11-21 10:45:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = ././output//Dmat.json
# init = 2 (Default)
# random
#   seed = 46051
# output
#   file = /var/folders/_8/h5rr6k3s2995tzxt8b9sqfgh0000gq/T/tmplgwt001z/cryo-erk_atmu8o/cryo-er-20231121114549.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 32 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = --filename-in-msg=cryo-er.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,weights.5,weights.6,weights.7,weights.8,weights.9,weights.10,log_weights.1,log_weights.2,log_weights.3,log_weights.4,log_weights.5,log_weights.6,log_weights.7,log_weights.8,log_weights.9,log_weights.10
-4.5031e+07,0.99527,0.0338,7,127,0,4.5031e+07,0.00235883,0.356744,0.00131786,0.000999969,0.267781,0.000184247,0.000606867,0.369201,0.000274982,0.000532056,-6.04959,-1.03074,-6.63175,-6.90779,-1.31759,-8.59923,-7.4072,-0.996415,-8.1988,-7.53876
-4.5031e+07,0.910802,0.0338,7,127,0,4.5031e+07,0.000376393,0.353789,0.000574765,0.00130695,0.278015,0.000176788,0.000877036,0.363462,0.000472294,0.000948927,-7.88488,-1.03905,-7.46155,-6.64006,-1.28008,-8.64056,-7.03896,-1.01208,-7.65791,-6.96018
-4.5031e+07,0.975037,0.0338,6,63,0,4.5031e+07,0.00111844,0.359109,0.00194827,0.000854038,0.275447,0.000310497,0.0004083,0.359156,0.000445454,0.00120312,-6.79582,-1.02413,-6.24081,-7.06553,-1.28936,-8.07734,-7.80351,-1.024,-7.71642,-6.72284
-4.5031e+07,0.891184,0.0338,6,63,0,4.5031e+07,0.00142371,0.357213,0.00170349,0.000587136,0.272799,0.000217429,0.000375976,0.360288,0.00167685,0.00371642,-6.55449,-1.02942,-6.37507,-7.44025,-1.29902,-8.43364,-7.88599,-1.02085,-6.39084,-5.595
-4.5031e+07,0.922337,0.0338,5,31,0,4.5031e+07,0.00115172,0.365747,0.00116259,0.000565869,0.270655,0.000217425,0.000452821,0.356485,0.00143046,0.0021323,-6.7665,-1.00581,-6.75711,-7.47715,-1.30691,-8.43366,-7.70001,-1.03146,-6.54976,-6.15055
-4.5031e+07,0.999595,0.0338,7,127,0,4.5031e+07,0.00236871,0.364674,9.81808e-05,0.00141606,0.268104,0.000364799,0.00259968,0.35893,0.00133058,0.000114845,-6.04541,-1.00875,-9.2287,-6.55988,-1.31638,-7.91617,-5.95237,-1.02463,-6.62214,-9.07193
-4.5031e+07,0.986114,0.0338,7,127,0,4.5031e+07,9.98804e-05,0.364144,0.00300275,0.000391616,0.271052,6.86957e-05,0.000592688,0.355927,0.000316544,0.00440532,-9.21154,-1.01021,-5.80823,-7.84523,-1.30544,-9.58582,-7.43084,-1.03303,-8.05805,-5.42494
-4.5031e+07,0.995427,0.0338,6,63,0,4.5031e+07,0.000302551,0.364092,0.000238691,0.000799479,0.268731,0.000112876,0.0014561,0.363505,0.000144549,0.000618071,-8.10326,-1.01035,-8.34034,-7.13155,-1.31404,-9.08922,-6.53199,-1.01196,-8.84189,-7.38891
-4.5031e+07,0.556176,0.0338,7,127,0,4.5031e+07,0.00162812,0.358853,0.00128344,6.49114e-05,0.289327,9.51834e-05,0.000358915,0.347371,0.000823046,0.000195204,-6.42033,-1.02484,-6.65821,-9.64249,-1.2402,-9.25971,-7.93242,-1.05736,-7.1025,-8.54146
-4.5031e+07,0.999878,0.0338,6,63,0,4.5031e+07,0.00048972,0.361083,0.000955053,5.86192e-05,0.276546,5.90929e-05,0.002485,0.352873,0.00495792,0.000492408,-7.62168,-1.01865,-6.95374,-9.74445,-1.28538,-9.7364,-5.99748,-1.04165,-5.30677,-7.6162
-4.5031e+07,0.95546,0.0338,6,127,0,4.5031e+07,0.00237018,0.355782,0.000843248,0.00552531,0.271749,3.15579e-05,0.000195697,0.362802,0.00038267,0.000317495,-6.04479,-1.03344,-7.07825,-5.19842,-1.30288,-10.3637,-8.53894,-1.0139,-7.86834,-8.05505
-4.5031e+07,0.896377,0.0338,6,127,0,4.5031e+07,0.00186658,0.351374,0.00166608,0.00168876,0.273219,3.4058e-05,0.00206201,0.365032,0.000939129,0.00211883,-6.28365,-1.0459,-6.39728,-6.38376,-1.29748,-10.2874,-6.18408,-1.00777,-6.97056,-6.15689
-4.5031e+07,0.992884,0.0338,7,127,0,4.5031e+07,0.000681734,0.355123,0.000137704,0.00108438,0.278362,0.000464126,0.000470029,0.362488,0.0010721,0.000116249,-7.29087,-1.03529,-8.89041,-6.82675,-1.27883,-7.67535,-7.66272,-1.01476,-6.83814,-9.05978
-4.5031e+07,0.900318,0.0338,6,63,0,4.5031e+07,0.00478275,0.358536,3.56013e-05,0.00280269,0.270555,0.000124979,0.000978597,0.361402,0.000760614,2.12263e-05,-5.34274,-1.02573,-10.2431,-5.87718,-1.30728,-8.98736,-6.92939,-1.01776,-7.18138,-10.7603
-4.5031e+07,0.876818,0.0338,7,127,0,4.5031e+07,0.000215401,0.354972,0.00175007,0.000718441,0.270746,0.000289946,0.000230466,0.36606,0.0048796,0.000136941,-8.44301,-1.03572,-6.3481,-7.23843,-1.30657,-8.14582,-8.37541,-1.00496,-5.32269,-8.89596
-4.5031e+07,0.939174,0.0338,7,191,0,4.5031e+07,0.00294208,0.350707,0.000392522,0.00155469,0.276057,0.000105894,0.000382714,0.364713,0.000118645,0.00302551,-5.82864,-1.0478,-7.84292,-6.46648,-1.28715,-9.15307,-7.86822,-1.00864,-9.03937,-5.80068
-4.5031e+07,0.849361,0.0338,7,127,0,4.5031e+07,0.000460837,0.366398,0.000992104,0.00167711,0.275342,4.30432e-05,0.00115864,0.352107,8.13705e-05,0.00174016,-7.68247,-1.00403,-6.91568,-6.39068,-1.28974,-10.0533,-6.76051,-1.04382,-9.4165,-6.35378
-4.5031e+07,0.956386,0.0338,5,31,0,4.5031e+07,0.000275463,0.354047,0.000971038,0.00282553,0.271265,3.16897e-05,0.000652011,0.362529,0.000241007,0.00716154,-8.19706,-1.03833,-6.93714,-5.86906,-1.30466,-10.3595,-7.33545,-1.01465,-8.33068,-4.93903
-4.5031e+07,0.807806,0.0338,7,127,0,4.5031e+07,0.000516453,0.357781,0.00012339,0.0003447,0.27355,6.9355e-05,0.0011905,0.366273,1.24785e-05,0.000139923,-7.56853,-1.02783,-9.00016,-7.97283,-1.29627,-9.57627,-6.73338,-1.00438,-11.2915,-8.87442
-4.5031e+07,0.902534,0.0338,7,127,0,4.5031e+07,0.000984901,0.354368,0.000100682,0.00205853,0.274386,0.000142889,0.000897643,0.359345,0.00654921,0.00116724,-6.92297,-1.03742,-9.20355,-6.18576,-1.29322,-8.85344,-7.01574,-1.02347,-5.02841,-6.75312
-4.5031e+07,0.940639,0.0338,7,127,0,4.5031e+07,0.00181482,0.363839,0.00305893,0.000874494,0.269337,0.000122673,0.000585808,0.360082,0.000231836,5.45027e-05,-6.31177,-1.01105,-5.78969,-7.04187,-1.31179,-9.00599,-7.44252,-1.02142,-8.36948,-9.81726
-4.5031e+07,0.896719,0.0338,7,127,0,4.5031e+07,0.00117211,0.351566,0.000365285,0.000219996,0.281857,0.000485283,0.00142763,0.362678,6.51696e-05,0.00016282,-6.74895,-1.04536,-7.91483,-8.4219,-1.26635,-7.63078,-6.55174,-1.01424,-9.63852,-8.72287
-4.5031e+07,0.964802,0.0338,6,63,0,4.5031e+07,0.0010556,0.369386,0.000384615,0.000630017,0.264369,0.000229772,0.00127774,0.362373,7.22683e-05,0.000221639,-6.85365,-0.995912,-7.86327,-7.36976,-1.33041,-8.37842,-6.66266,-1.01508,-9.53513,-8.41446
-4.5031e+07,0.999159,0.0338,7,127,0,4.5031e+07,0.000239017,0.3621,0.00059868,0.000483411,0.268468,0.000323776,0.00200071,0.365419,4.71591e-05,0.000319929,-8.33898,-1.01584,-7.42078,-7.63464,-1.31502,-8.03546,-6.21425,-1.00671,-9.96198,-8.04741
-4.5031e+07,0.779426,0.0338,5,63,0,4.5031e+07,0.000398969,0.351117,0.000225288,0.000275443,0.268194,0.000392999,0.00195347,0.377272,3.19086e-05,0.000138442,-7.82663,-1.04664,-8.39813,-8.19713,-1.31604,-7.8417,-6.23815,-0.974789,-10.3526,-8.88506
-4.5031e+07,0.95453,0.0338,7,127,0,4.5031e+07,3.07221e-05,0.36503,0.001889,0.000262232,0.261121,5.47867e-05,0.000273704,0.370038,0.00108408,0.000216032,-10.3905,-1.00777,-6.27171,-8.24628,-1.34277,-9.81206,-8.20346,-0.99415,-6.82702,-8.44008
-4.5031e+07,0.974644,0.0338,7,127,0,4.5031e+07,0.000431828,0.351375,0.000194461,0.000806875,0.283754,0.000306428,0.00369031,0.358551,0.000229377,0.000660983,-7.74748,-1.0459,-8.54528,-7.12234,-1.25965,-8.09053,-5.60204,-1.02569,-8.38015,-7.32178
-4.5031e+07,0.96364,0.0338,7,127,0,4.5031e+07,0.000423823,0.360825,0.000174083,0.000829881,0.280367,0.000214554,0.00359905,0.352814,0.000196015,0.000557091,-7.76619,-1.01936,-8.65598,-7.09423,-1.27166,-8.44695,-5.62708,-1.04182,-8.53732,-7.49278
-4.5031e+07,0.961499,0.0338,7,127,0,4.5031e+07,0.00460976,0.358854,5.97209e-05,0.00019894,0.263314,9.53783e-05,0.000173939,0.367946,0.0006087,0.00413953,-5.37958,-1.02484,-9.72583,-8.52251,-1.33441,-9.25766,-8.6568,-0.999819,-7.40418,-5.48717
-4.5031e+07,0.996509,0.0338,7,127,0,4.5031e+07,3.37181e-05,0.35208,0.00316445,0.00211027,0.268305,1.28767e-05,0.000229098,0.369212,0.00484129,1.13155e-05,-10.2975,-1.0439,-5.75578,-6.16094,-1.31563,-11.2601,-8.38136,-0.996384,-5.33057,-11.3893
-4.5031e+07,0.997158,0.0338,7,127,0,4.5031e+07,3.44763e-05,0.357018,0.00400412,0.00117691,0.265823,1.64903e-05,0.000195875,0.367893,0.00382401,1.46715e-05,-10.2752,-1.02997,-5.52043,-6.74486,-1.32493,-11.0127,-8.53804,-0.999962,-5.56645,-11.1296
-4.5031e+07,0.784418,0.0338,6,63,0,4.5031e+07,4.66336e-05,0.354668,0.000635292,0.00168486,0.273024,1.31088e-05,0.000859959,0.368057,0.00100963,1.93862e-06,-9.97319,-1.03657,-7.36143,-6.38607,-1.2982,-11.2422,-7.05863,-0.999518,-6.89818,-13.1535
-4.5031e+07,0.87321,0.0338,7,127,0,4.5031e+07,0.00100749,0.35287,0.000470198,0.0006266,0.279006,0.000693582,0.0013184,0.358955,0.0017585,0.00329343,-6.90029,-1.04165,-7.66236,-7.3752,-1.27652,-7.27364,-6.63133,-1.02456,-6.34329,-5.71582
-4.5031e+07,0.933892,0.0338,7,127,0,4.5031e+07,0.000920175,0.356083,0.00147665,0.000363958,0.271646,1.59416e-05,0.000688692,0.36847,0.000125423,0.000209598,-6.99095,-1.03259,-6.51798,-7.91847,-1.30325,-11.0466,-7.28072,-0.998395,-8.98382,-8.47032
-4.5031e+07,0.894255,0.0338,6,127,0,4.5031e+07,0.000841858,0.365394,0.000260234,0.0010322,0.265331,0.000172389,0.00124934,0.361222,0.00191102,0.00258564,-7.0799,-1.00678,-8.25393,-6.87606,-1.32678,-8.66576,-6.68514,-1.01826,-6.26012,-5.95778
-4.5031e+07,0.956752,0.0338,6,127,0,4.5031e+07,0.00113727,0.361756,8.41455e-05,0.000977246,0.271339,0.000167002,0.00194705,0.360912,0.000247278,0.00143321,-6.77912,-1.01679,-9.38296,-6.93077,-1.30439,-8.6975,-6.24144,-1.01912,-8.305,-6.54784
-4.5031e+07,0.977834,0.0338,6,63,0,4.5031e+07,0.00214144,0.354767,8.20509e-05,0.00310046,0.272228,0.000612458,0.00036515,0.365423,1.66145e-05,0.00126366,-6.14627,-1.03629,-9.40817,-5.77621,-1.30111,-7.39803,-7.9152,-1.0067,-11.0052,-6.67375
-4.5031e+07,0.456835,0.0338,7,127,0,4.5031e+07,0.000633921,0.368896,0.000841887,0.000724933,0.270967,8.35491e-05,0.0018496,0.355323,0.00010477,0.000575559,-7.36359,-0.997241,-7.07987,-7.22943,-1.30576,-9.39008,-6.29279,-1.03473,-9.16374,-7.46017
-4.5031e+07,0.998257,0.0338,7,127,0,4.5031e+07,1.27638e-05,0.366564,0.00109905,0.00122154,0.26672,0.000388816,0.000337914,0.359751,0.00358204,0.000322586,-11.2689,-1.00358,-6.81331,-6.70765,-1.32156,-7.8524,-7.99272,-1.02234,-5.63182,-8.03914
-4.5031e+07,0.840277,0.0338,6,127,0,4.5031e+07,3.24884e-05,0.356772,0.0010134,0.000332555,0.276417,0.00011644,0.000156764,0.363426,0.00154536,0.000188417,-10.3346,-1.03066,-6.89444,-8.00871,-1.28584,-9.05813,-8.76077,-1.01218,-6.4725,-8.57686
-4.5031e+07,0.960275,0.0338,7,127,0,4.5031e+07,0.00477097,0.356414,0.000310844,0.000237459,0.27401,0.000130696,0.00239299,0.35997,0.000530005,0.0012329,-5.34521,-1.03166,-8.07622,-8.34552,-1.29459,-8.94264,-6.03521,-1.02173,-7.54262,-6.69839
-4.5031e+07,0.794248,0.0338,7,127,0,4.5031e+07,0.000444712,0.363886,0.000642343,0.00013005,0.267173,7.84676e-05,0.000608132,0.366221,0.000271028,0.000545828,-7.71808,-1.01091,-7.35039,-8.94759,-1.31986,-9.45283,-7.40512,-1.00452,-8.21329,-7.51321
-4.5031e+07,0.929217,0.0338,7,127,0,4.5031e+07,0.00177543,0.35365,0.00102378,0.00169789,0.281441,4.42163e-05,0.00147302,0.355925,0.00129019,0.00167971,-6.33371,-1.03945,-6.88425,-6.37837,-1.26783,-10.0264,-6.52044,-1.03303,-6.65297,-6.38914
-4.5031e+07,0.929208,0.0338,7,127,0,4.5031e+07,0.000447546,0.366999,0.000487405,0.000404619,0.264361,0.000413063,0.000972098,0.365099,0.000355186,0.0004611,-7.71173,-1.0024,-7.62642,-7.81257,-1.33044,-7.79191,-6.93605,-1.00759,-7.94287,-7.6819
-4.5031e+07,0.604604,0.0338,6,63,0,4.5031e+07,0.000647434,0.372125,0.00240399,0.00305207,0.256182,0.000227427,0.000600232,0.364435,0.000119984,0.000206263,-7.34249,-0.988525,-6.03063,-5.79193,-1.36187,-8.38868,-7.41819,-1.00941,-9.02815,-8.48636
-4.5031e+07,0.994144,0.0338,7,127,0,4.5031e+07,0.0014242,0.344429,0.000136189,9.01696e-05,0.278802,4.99163e-05,0.0010308,0.372254,0.00146462,0.000318299,-6.55415,-1.06587,-8.90147,-9.31382,-1.27725,-9.90516,-6.87742,-0.988178,-6.52616,-8.05252
-4.5031e+07,0.966734,0.0338,7,255,0,4.5031e+07,0.00100941,0.345587,0.000179287,0.000715182,0.285864,0.000100877,0.000912977,0.364298,9.43654e-05,0.00123909,-6.89839,-1.06251,-8.62652,-7.24297,-1.25224,-9.20161,-6.9988,-1.00978,-9.26834,-6.69338
-4.5031e+07,0.996603,0.0338,6,127,0,4.5031e+07,0.000819719,0.345048,0.000605547,0.00157868,0.277465,0.000107009,0.000534077,0.370933,0.000973848,0.00193485,-7.10655,-1.06407,-7.40938,-6.45117,-1.28206,-9.14259,-7.53497,-0.991733,-6.93426,-6.24772
-4.5031e+07,0.959259,0.0338,6,127,0,4.5031e+07,0.000789316,0.35351,0.00112302,0.00152633,0.273781,0.000113138,0.000520897,0.365872,0.000590596,0.00217397,-7.14434,-1.03984,-6.79174,-6.48489,-1.29543,-9.0869,-7.55996,-1.00547,-7.43438,-6.1312
-4.5031e+07,0.828709,0.0338,7,127,0,4.5031e+07,0.000744163,0.363,0.000338232,0.00142093,0.263825,0.00046078,0.00169019,0.367339,0.000165075,0.00101679,-7.20325,-1.01335,-7.99178,-6.55644,-1.33247,-7.68259,-6.38291,-1.00147,-8.70911,-6.8911
-4.5031e+07,0.740354,0.0338,7,127,0,4.5031e+07,0.00283608,0.363648,5.97018e-05,0.00124739,0.271018,0.0001984,0.000630241,0.357856,0.000539863,0.00196596,-5.86533,-1.01157,-9.72615,-6.68671,-1.30557,-8.52523,-7.36941,-1.02762,-7.5242,-6.23178
-4.5031e+07,0.948407,0.0338,7,127,0,4.5031e+07,0.000204118,0.35844,0.00036881,0.000466041,0.27273,0.000108815,0.00197612,0.363722,0.000803932,0.00117987,-8.49681,-1.02599,-7.90523,-7.67124,-1.29927,-9.12586,-6.22662,-1.01137,-7.126,-6.74235
-4.5031e+07,0.744323,0.0338,7,127,0,4.5031e+07,5.0223e-05,0.351841,0.00169424,0.00216306,0.271785,8.43324e-05,0.000507949,0.369157,0.00178804,0.000928673,-9.89904,-1.04458,-6.38052,-6.13623,-1.30274,-9.38074,-7.58513,-0.996533,-6.32663,-6.98175
-4.5031e+07,0.999861,0.0338,7,127,0,4.5031e+07,0.00464822,0.352427,0.000233962,0.000222093,0.27124,7.34972e-05,0.00148775,0.368176,0.000667188,0.000824184,-5.37127,-1.04291,-8.36035,-8.41241,-1.30475,-9.51826,-6.51049,-0.999194,-7.31244,-7.10112
-4.5031e+07,0.847374,0.0338,6,63,0,4.5031e+07,0.00130727,0.361772,0.000290227,0.000363266,0.26632,5.32355e-05,0.00168126,0.36708,0.000695255,0.00043728,-6.63981,-1.01674,-8.14485,-7.92037,-1.32306,-9.84078,-6.38821,-1.00217,-7.27123,-7.73494
-4.5031e+07,0.535151,0.0338,6,127,0,4.5031e+07,0.00145471,0.365965,0.000375138,0.00034755,0.256165,0.000131086,0.00128727,0.373344,0.000586066,0.000343851,-6.53295,-1.00522,-7.88822,-7.9646,-1.36193,-8.93966,-6.65523,-0.985255,-7.44208,-7.9753
-4.5031e+07,0.978148,0.0338,7,127,0,4.5031e+07,5.70067e-05,0.37164,0.000345151,0.00182346,0.26282,0.000241165,0.000522029,0.357258,0.00210345,0.00318969,-9.77234,-0.98983,-7.97153,-6.30702,-1.33628,-8.33003,-7.55779,-1.0293,-6.16418,-5.74783
-4.5031e+07,0.986144,0.0338,7,127,0,4.5031e+07,9.82212e-05,0.34346,0.00233371,0.000795611,0.277378,0.000136362,0.0011511,0.374185,0.000317688,0.000144322,-9.22829,-1.06869,-6.0603,-7.1364,-1.28237,-8.9002,-6.76704,-0.983004,-8.05444,-8.84347
-4.5031e+07,0.998053,0.0338,7,127,0,4.5031e+07,0.000343,0.367154,0.000243699,0.00152388,0.265707,0.000238366,0.000950856,0.358565,0.00220096,0.00307274,-7.97778,-1.00197,-8.31958,-6.4865,-1.32536,-8.3417,-6.95815,-1.02565,-6.11886,-5.78518
