# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = cryo_er_model
# start_datetime = 2023-11-22 14:00:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = ././output//Dmat.json
# init = 2 (Default)
# random
#   seed = 60518
# output
#   file = /var/folders/_8/h5rr6k3s2995tzxt8b9sqfgh0000gq/T/tmph0litvrk/cryo-erquzigtdd/cryo-er-20231122150021.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 32 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = --filename-in-msg=cryo-er.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,weights.5,weights.6,weights.7,weights.8,weights.9,weights.10,log_weights.1,log_weights.2,log_weights.3,log_weights.4,log_weights.5,log_weights.6,log_weights.7,log_weights.8,log_weights.9,log_weights.10
-4.56917e+07,0.999999,0.0356317,6,63,0,4.56917e+07,0.000230922,0.367327,0.000227164,9.11473e-05,0.272886,0.000355936,0.0049379,0.353275,0.000112312,0.000557286,-8.37343,-1.0015,-8.38984,-9.30303,-1.2987,-7.94076,-5.31082,-1.04051,-9.09423,-7.49243
-4.56917e+07,0.98127,0.0356317,7,127,0,4.56917e+07,0.00213589,0.364467,0.000734209,0.000303707,0.270625,0.000270355,6.92758e-06,0.357491,0.000615062,0.00335108,-6.14887,-1.00932,-7.21672,-8.09945,-1.30702,-8.21577,-11.88,-1.02864,-7.39379,-5.69847
-4.56917e+07,0.849155,0.0356317,6,127,0,4.56917e+07,0.00193295,0.360207,0.000128716,0.00164231,0.268229,0.000692133,1.14092e-05,0.365814,0.000647869,0.000694889,-6.24871,-1.02108,-8.9579,-6.41165,-1.31592,-7.27573,-11.3811,-1.00563,-7.34182,-7.27176
-4.56917e+07,0.552363,0.0356317,6,127,0,4.56917e+07,0.000519813,0.349719,0.000817591,0.000721643,0.279027,0.00125194,2.62787e-05,0.363491,0.00192836,0.00249669,-7.56204,-1.05062,-7.10915,-7.23398,-1.27645,-6.68306,-10.5468,-1.012,-6.25109,-5.99279
-4.56917e+07,0.482067,0.0356317,6,127,0,4.56917e+07,0.000269378,0.377211,0.00193384,0.00427526,0.248048,6.74571e-05,0.00709862,0.359889,0.00104816,0.000159687,-8.21939,-0.974951,-6.24825,-5.45491,-1.39413,-9.60402,-4.94786,-1.02196,-6.86072,-8.74229
-4.56917e+07,0.997061,0.0356317,6,63,0,4.56917e+07,0.00270075,0.343671,0.000285745,0.000258273,0.273862,0.000220208,5.25592e-05,0.373685,0.00398678,0.00127728,-5.91423,-1.06807,-8.16041,-8.26149,-1.29513,-8.42094,-9.85357,-0.984342,-5.52477,-6.66302
-4.56917e+07,0.997126,0.0356317,3,11,0,4.56917e+07,0.00263867,0.35432,0.000316155,0.00025117,0.273495,0.000216151,5.33252e-05,0.364232,0.00333901,0.00113803,-5.93748,-1.03756,-8.05928,-8.28938,-1.29647,-8.43953,-9.8391,-1.00996,-5.70208,-6.77846
-4.56917e+07,0.93011,0.0356317,6,127,0,4.56917e+07,0.000788525,0.359121,5.56409e-05,6.33029e-05,0.279943,0.000277657,0.000157548,0.358577,0.000845952,0.000170529,-7.14535,-1.0241,-9.79659,-9.66758,-1.27317,-8.18912,-8.75578,-1.02561,-7.07505,-8.6766
-4.56917e+07,0.951114,0.0356317,7,127,0,4.56917e+07,0.000613801,0.371044,4.41811e-05,0.00027428,0.272706,0.000707733,0.00015886,0.35104,0.00322476,0.000186777,-7.39584,-0.991434,-10.0272,-8.20136,-1.29936,-7.25344,-8.74749,-1.04686,-5.7369,-8.5856
-4.56917e+07,0.891873,0.0356317,6,127,0,4.56917e+07,0.000828565,0.354645,0.000838159,0.00115568,0.28267,0.000191328,0.00206915,0.356713,0.000686712,0.000203125,-7.09582,-1.03664,-7.0843,-6.76307,-1.26348,-8.56152,-6.18062,-1.03082,-7.2836,-8.50169
-4.56917e+07,0.856696,0.0356317,7,127,0,4.56917e+07,0.00225685,0.349136,0.000199656,0.000639993,0.266176,0.00068412,0.000436508,0.379745,0.000154743,0.000571496,-6.09379,-1.05229,-8.51891,-7.35405,-1.3236,-7.28738,-7.7367,-0.968256,-8.77374,-7.46725
-4.56917e+07,0.982978,0.0356317,6,127,0,4.56917e+07,0.000974652,0.354402,0.000769284,0.000814908,0.279889,0.00010305,0.000537928,0.357851,0.00180766,0.00285064,-6.93343,-1.03732,-7.17005,-7.11243,-1.27336,-9.1803,-7.52779,-1.02764,-6.31572,-5.86021
-4.56917e+07,0.734713,0.0356317,6,63,0,4.56917e+07,0.00197192,0.362202,0.00093513,0.000947344,0.276827,0.00028527,0.00213302,0.354036,0.000265543,0.000396151,-6.22875,-1.01555,-6.97482,-6.96185,-1.28436,-8.16207,-6.15022,-1.03836,-8.23373,-7.83371
-4.56917e+07,0.948575,0.0356317,6,63,0,4.56917e+07,0.00206438,0.362241,0.00125818,0.00123302,0.275769,0.00022922,0.00136461,0.354955,0.000371067,0.000513698,-6.18293,-1.01544,-6.67809,-6.69829,-1.28819,-8.38083,-6.59688,-1.03576,-7.89913,-7.57388
-4.56917e+07,0.835578,0.0356317,6,127,0,4.56917e+07,0.00194396,0.36349,0.000772586,0.00197916,0.272911,0.000539788,0.00115124,0.356271,7.3226e-05,0.000868425,-6.24303,-1.012,-7.16577,-6.22508,-1.29861,-7.52433,-6.76692,-1.03206,-9.52196,-7.04883
-4.56917e+07,0.867973,0.0356317,5,31,0,4.56917e+07,0.00316249,0.370638,0.000888073,0.00256525,0.267523,0.000895116,0.00191005,0.351349,9.59612e-05,0.000972847,-5.75639,-0.992529,-7.02646,-5.9657,-1.31855,-7.01856,-6.26063,-1.04597,-9.25157,-6.93528
-4.56917e+07,0.633857,0.0356317,6,63,0,4.56917e+07,0.000957271,0.363359,0.000178864,0.000928799,0.26575,0.000261083,0.000400942,0.366708,0.000177809,0.00127785,-6.95142,-1.01236,-8.62889,-6.98162,-1.3252,-8.25067,-7.82169,-1.00319,-8.6348,-6.66258
-4.56917e+07,0.782633,0.0356317,7,127,0,4.56917e+07,4.48921e-05,0.352622,0.000206937,0.00117073,0.275744,0.00021479,0.00105907,0.365714,0.0023638,0.000860423,-10.0112,-1.04236,-8.4831,-6.75013,-1.28828,-8.44585,-6.85036,-1.0059,-6.04748,-7.05809
-4.56917e+07,0.985107,0.0356317,6,127,0,4.56917e+07,0.000164324,0.366088,0.000306678,0.000806743,0.267275,9.376e-05,0.000629738,0.361623,0.00194742,0.00106456,-8.71367,-1.00488,-8.08971,-7.1225,-1.31948,-9.27477,-7.37021,-1.01715,-6.24125,-6.8452
-4.56917e+07,0.990377,0.0356317,7,127,0,4.56917e+07,0.000534865,0.367153,4.58474e-05,0.000904319,0.268641,0.000768084,0.000648465,0.359853,0.00106506,0.000386823,-7.5335,-1.00198,-9.99019,-7.00833,-1.31438,-7.17161,-7.3409,-1.02206,-6.84473,-7.85754
-4.56917e+07,0.641008,0.0356317,6,127,0,4.56917e+07,0.00177424,0.347923,0.00119471,0.00187391,0.272255,0.000119857,0.00128968,0.373133,0.000279086,0.000157272,-6.33438,-1.05577,-6.72985,-6.27973,-1.30102,-9.02921,-6.65336,-0.985819,-8.18399,-8.75753
-4.56917e+07,0.999159,0.0356317,6,63,0,4.56917e+07,0.00266026,0.371386,0.000541135,0.00131147,0.263457,0.000174363,0.00153843,0.358308,0.000394527,0.000229357,-5.92933,-0.990512,-7.52184,-6.6366,-1.33387,-8.65437,-6.47699,-1.02636,-7.83782,-8.38023
-4.56917e+07,0.963719,0.0356317,6,63,0,4.56917e+07,0.000337299,0.367661,0.00072591,0.000761708,0.264059,0.000168146,0.000751974,0.359992,0.00375324,0.00178862,-7.99454,-1.00059,-7.22809,-7.17995,-1.33158,-8.69068,-7.19281,-1.02167,-5.58513,-6.32631
-4.56917e+07,0.927758,0.0356317,7,127,0,4.56917e+07,0.000231724,0.371414,0.000895243,0.0015565,0.273624,0.000731042,0.000453638,0.350326,0.000190119,0.000577639,-8.36996,-0.990438,-7.01842,-6.46532,-1.296,-7.22104,-7.69821,-1.04889,-8.56786,-7.45656
