# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = cryo_er_model
# start_datetime = 2023-11-22 14:00:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = ././output//Dmat.json
# init = 2 (Default)
# random
#   seed = 60518
# output
#   file = /var/folders/_8/h5rr6k3s2995tzxt8b9sqfgh0000gq/T/tmph0litvrk/cryo-erquzigtdd/cryo-er-20231122150021.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 32 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = --filename-in-msg=cryo-er.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,weights.5,weights.6,weights.7,weights.8,weights.9,weights.10,log_weights.1,log_weights.2,log_weights.3,log_weights.4,log_weights.5,log_weights.6,log_weights.7,log_weights.8,log_weights.9,log_weights.10
# Adaptation terminated
# Step size = 0.0326531
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.56917e+07,0.978319,0.0326531,6,63,0,4.56917e+07,0.00362727,0.367585,0.000752756,0.000993817,0.262359,7.58277e-05,0.0018004,0.358571,0.00359304,0.000641957,-5.61928,-1.0008,-7.19177,-6.91396,-1.33804,-9.48705,-6.31974,-1.02563,-5.62876,-7.35099
-4.56917e+07,0.945718,0.0326531,6,63,0,4.56917e+07,0.00109915,0.351384,0.000125899,0.00469314,0.274486,1.06578e-05,0.000635024,0.366538,0.000711334,0.000317303,-6.81322,-1.04588,-8.98003,-5.36165,-1.29285,-11.4492,-7.36185,-1.00365,-7.24837,-8.05565
-4.56917e+07,0.986114,0.0326531,6,127,0,4.56917e+07,0.00025513,0.373975,0.000140103,0.00179502,0.267291,1.86612e-05,0.000987069,0.350625,0.00391541,0.000997344,-8.27374,-0.983565,-8.87314,-6.32274,-1.31942,-10.8891,-6.92077,-1.04804,-5.54284,-6.91041
-4.56917e+07,0.796444,0.0326531,6,127,0,4.56917e+07,0.000227416,0.36711,0.000405737,0.00142722,0.263268,2.86549e-05,0.00148672,0.359882,0.00516354,0.0010008,-8.38873,-1.00209,-7.8098,-6.55203,-1.33458,-10.4602,-6.51119,-1.02198,-5.26613,-6.90696
-4.56917e+07,0.861894,0.0326531,6,127,0,4.56917e+07,0.000261837,0.352196,0.000625464,0.00147563,0.274357,2.6766e-05,0.00102915,0.365721,0.00315985,0.00114706,-8.24779,-1.04357,-7.37702,-6.51867,-1.29333,-10.5284,-6.87902,-1.00588,-5.75723,-6.77056
-4.56917e+07,0.967281,0.0326531,6,127,0,4.56917e+07,0.00128075,0.361332,0.00143735,0.00361701,0.27038,4.27322e-05,0.00138833,0.358953,0.00106613,0.000501971,-6.66031,-1.01796,-6.54495,-5.62211,-1.30793,-10.0606,-6.57966,-1.02456,-6.84372,-7.59697
-4.56917e+07,0.982984,0.0326531,6,63,0,4.56917e+07,0.00140696,0.362408,0.000565889,0.00299754,0.271342,0.000214536,0.000491487,0.358474,0.00153559,0.000564928,-6.56633,-1.01499,-7.47711,-5.80996,-1.30438,-8.44703,-7.61808,-1.0259,-6.47884,-7.47881
-4.56917e+07,0.859912,0.0326531,7,127,0,4.56917e+07,0.00104439,0.368309,0.000334246,0.00271308,0.267981,0.000632427,0.000305855,0.355669,0.00187297,0.00113762,-6.86432,-0.998832,-8.00363,-5.90967,-1.31684,-7.36595,-8.0924,-1.03376,-6.28023,-6.77882
-4.56917e+07,0.933194,0.0326531,6,127,0,4.56917e+07,0.00167291,0.358499,0.00120323,0.00196108,0.273348,0.000417482,0.000298607,0.360109,0.0016638,0.000827569,-6.39319,-1.02583,-6.72274,-6.23426,-1.29701,-7.78127,-8.11638,-1.02135,-6.39865,-7.09702
-4.56917e+07,0.726572,0.0326531,7,127,0,4.56917e+07,0.000494672,0.354583,0.000211481,0.000386778,0.270273,0.000479934,0.000276585,0.371221,0.00100654,0.00106692,-7.61162,-1.03681,-8.46137,-7.85766,-1.30832,-7.64186,-8.19299,-0.990957,-6.90124,-6.84298
-4.56917e+07,0.996916,0.0326531,6,63,0,4.56917e+07,0.000472408,0.354623,0.000129742,0.000235942,0.271306,0.000499998,0.000353261,0.367175,0.00184304,0.00336076,-7.65767,-1.0367,-8.94996,-8.35192,-1.30451,-7.60091,-7.9483,-1.00192,-6.29634,-5.69559
-4.56917e+07,0.997242,0.0326531,7,127,0,4.56917e+07,2.63166e-05,0.357822,6.99927e-05,0.000662956,0.278171,0.000347345,0.00247155,0.359745,4.58777e-05,0.000638264,-10.5453,-1.02772,-9.56712,-7.3188,-1.27952,-7.96519,-6.00291,-1.02236,-9.98953,-7.35676
-4.56917e+07,0.948978,0.0326531,7,255,0,4.56917e+07,1.51196e-05,0.355569,0.000201375,0.000678848,0.273155,0.000286874,0.00222855,0.366411,2.35517e-05,0.0014302,-11.0995,-1.03404,-8.51034,-7.29511,-1.29772,-8.15647,-6.1064,-1.004,-10.6563,-6.54994
